time [s]	34317 PDP 8 No	34317 PDP 8 Time	34317 PDP 8 Trigger	34317 PDP 8 FIG	34317 PDP 8 qmsTP	34317 PDP 8 m2	34317 PDP 8 h2
65.625	68.25	001:27:49.140 	9.9e-05	1e-99	2.25e-05	8.37e-10	2.388e+16
65.938	68.575	001:27:49.453 	9.4e-05	1e-99	2.26e-05	8.36e-10	2.378e+16
66.25	68.9	001:27:49.765 	9.1e-05	1e-99	2.25e-05	8.44e-10	2.458e+16
66.563	69.225	001:27:50.078 	9e-05	1e-99	2.25e-05	8.35e-10	2.368e+16
66.875	69.55	001:27:50.390 	9e-05	1e-99	2.25e-05	8.5e-10	2.518e+16
67.188	69.875	001:27:50.703 	9.3e-05	1e-99	2.25e-05	8.47e-10	2.488e+16
67.5	70.2	001:27:51.015 	9.5e-05	1e-99	2.25e-05	8.39e-10	2.408e+16
67.813	70.525	001:27:51.328 	9.2e-05	1e-99	2.25e-05	8.43e-10	2.448e+16
68.125	70.85	001:27:51.640 	8.8e-05	1e-99	2.25e-05	8.45e-10	2.468e+16
68.438	71.175	001:27:51.953 	8.7e-05	1e-99	2.25e-05	8.47e-10	2.488e+16
68.75	71.5	001:27:52.265 	0.0001	1e-99	2.25e-05	8.47e-10	2.488e+16
69.063	71.825	001:27:52.578 	0.00015	1e-99	2.25e-05	8.41e-10	2.428e+16
69.375	72.15	001:27:52.890 	9.7e-05	1e-99	2.25e-05	8.61e-10	2.628e+16
69.688	72.475	001:27:53.203 	8.6e-05	1e-99	2.26e-05	8.62e-10	2.638e+16
70.0	72.8	001:27:53.515 	0.0001	1e-99	2.26e-05	8.65e-10	2.668e+16
70.313	73.125	001:27:53.828 	0.0001	1e-99	2.26e-05	8.65e-10	2.668e+16
70.625	73.45	001:27:54.140 	9.2e-05	1e-99	2.26e-05	8.54e-10	2.558e+16
70.938	73.775	001:27:54.453 	6.6e-07	1e-99	2.26e-05	8.67e-10	2.688e+16
71.25	74.1	001:27:54.765 	1.7e-08	1e-99	2.26e-05	8.61e-10	2.628e+16
71.563	74.425	001:27:55.078 	1.7e-08	1e-99	2.26e-05	8.72e-10	2.738e+16
71.875	74.75	001:27:55.390 	1.8e-08	1e-99	2.26e-05	8.72e-10	2.738e+16
72.188	75.075	001:27:55.703 	1.8e-08	1e-99	2.26e-05	8.69e-10	2.708e+16
72.5	75.4	001:27:56.015 	1.8e-08	1e-99	2.26e-05	8.64e-10	2.658e+16
72.813	75.725	001:27:56.328 	1.7e-08	1e-99	2.25e-05	8.61e-10	2.628e+16
73.125	76.05	001:27:56.640 	1.8e-08	1e-99	2.25e-05	8.78e-10	2.798e+16
73.438	76.375	001:27:56.953 	1.8e-08	1e-99	2.25e-05	8.77e-10	2.788e+16
73.75	76.7	001:27:57.265 	1.8e-08	1e-99	2.25e-05	8.78e-10	2.798e+16
74.063	77.025	001:27:57.578 	1.7e-08	1e-99	2.25e-05	8.71e-10	2.728e+16
74.375	77.35	001:27:57.890 	1.8e-08	1e-99	2.25e-05	8.82e-10	2.838e+16
74.688	77.675	001:27:58.203 	1.8e-08	1e-99	2.25e-05	8.81e-10	2.828e+16
75.0	78.0	001:27:58.515 	1.7e-08	1e-99	2.25e-05	8.85e-10	2.868e+16
75.313	78.325	001:27:58.828 	1.8e-08	1e-99	2.26e-05	8.68e-10	2.698e+16
75.625	78.65	001:27:59.140 	1.8e-08	1e-99	2.26e-05	8.89e-10	2.908e+16
75.938	78.975	001:27:59.453 	1.8e-08	1e-99	2.26e-05	8.81e-10	2.828e+16
76.25	79.3	001:27:59.765 	1.8e-08	1e-99	2.26e-05	8.7e-10	2.718e+16
76.563	79.625	001:28:00.078 	1.8e-08	1e-99	2.26e-05	8.91e-10	2.928e+16
76.875	79.95	001:28:00.390 	1.7e-08	1e-99	2.26e-05	8.8e-10	2.818e+16
77.188	80.275	001:28:00.703 	1.7e-08	1e-99	2.26e-05	8.85e-10	2.868e+16
77.5	80.6	001:28:01.015 	1.8e-08	1e-99	2.26e-05	8.79e-10	2.808e+16
77.813	80.925	001:28:01.328 	1.8e-08	1e-99	2.26e-05	8.8e-10	2.818e+16
78.125	81.25	001:28:01.640 	1.8e-08	1e-99	2.26e-05	9.08e-10	3.098e+16
78.438	81.575	001:28:01.953 	1.7e-08	1e-99	2.26e-05	8.86e-10	2.878e+16
78.75	81.9	001:28:02.265 	1.7e-08	1e-99	2.26e-05	8.79e-10	2.808e+16
79.063	82.225	001:28:02.578 	1.7e-08	1e-99	2.25e-05	8.91e-10	2.928e+16
79.375	82.55	001:28:02.890 	1.8e-08	1e-99	2.25e-05	8.82e-10	2.838e+16
79.688	82.875	001:28:03.203 	1.8e-08	1e-99	2.25e-05	8.86e-10	2.878e+16
80.0	83.2	001:28:03.515 	1.7e-08	1e-99	2.25e-05	8.83e-10	2.848e+16
80.313	83.525	001:28:03.828 	1.7e-08	1e-99	2.25e-05	8.85e-10	2.868e+16
80.625	83.85	001:28:04.140 	1.7e-08	1e-99	2.25e-05	8.9e-10	2.918e+16
80.938	84.175	001:28:04.453 	1.8e-08	1e-99	2.25e-05	8.99e-10	3.008e+16
81.25	84.5	001:28:04.765 	1.8e-08	1e-99	2.26e-05	8.86e-10	2.878e+16
81.563	84.825	001:28:05.078 	1.7e-08	1e-99	2.26e-05	8.92e-10	2.938e+16
81.875	85.15	001:28:05.390 	1.7e-08	1e-99	2.26e-05	8.95e-10	2.968e+16
82.188	85.475	001:28:05.703 	1.8e-08	1e-99	2.26e-05	8.85e-10	2.868e+16
82.5	85.8	001:28:06.015 	1.8e-08	1e-99	2.26e-05	8.78e-10	2.798e+16
82.813	86.125	001:28:06.328 	1.7e-08	1e-99	2.26e-05	8.88e-10	2.898e+16
83.125	86.45	001:28:06.640 	1.7e-08	1e-99	2.26e-05	8.83e-10	2.848e+16
83.438	86.775	001:28:06.953 	1.7e-08	1e-99	2.26e-05	8.99e-10	3.008e+16
83.75	87.1	001:28:07.265 	1.7e-08	1e-99	2.26e-05	8.82e-10	2.838e+16
84.063	87.425	001:28:07.578 	1.8e-08	1e-99	2.26e-05	8.92e-10	2.938e+16
84.375	87.75	001:28:07.890 	1.8e-08	1e-99	2.26e-05	8.9e-10	2.918e+16
84.688	88.075	001:28:08.203 	1.8e-08	1e-99	2.25e-05	8.96e-10	2.978e+16
85.0	88.4	001:28:08.515 	1.8e-08	1e-99	2.25e-05	9.07e-10	3.088e+16
85.313	88.725	001:28:08.828 	1.8e-08	1e-99	2.25e-05	8.89e-10	2.908e+16
85.625	89.05	001:28:09.140 	1.7e-08	1e-99	2.25e-05	8.88e-10	2.898e+16
85.938	89.375	001:28:09.453 	1.7e-08	1e-99	2.25e-05	8.88e-10	2.898e+16
86.25	89.7	001:28:09.765 	1.7e-08	1e-99	2.25e-05	8.85e-10	2.868e+16
86.563	90.025	001:28:10.078 	1.7e-08	1e-99	2.25e-05	9.03e-10	3.048e+16
86.875	90.35	001:28:10.390 	1.7e-08	1e-99	2.25e-05	8.91e-10	2.928e+16
87.188	90.675	001:28:10.703 	1.8e-08	1e-99	2.26e-05	8.95e-10	2.968e+16
87.5	91.0	001:28:11.015 	1.8e-08	1e-99	2.26e-05	8.88e-10	2.898e+16
87.813	91.325	001:28:11.328 	1.8e-08	1e-99	2.26e-05	9e-10	3.018e+16
88.125	91.65	001:28:11.640 	1.7e-08	1e-99	2.26e-05	8.88e-10	2.898e+16
88.438	91.975	001:28:11.953 	1.8e-08	1e-99	2.26e-05	8.94e-10	2.958e+16
88.75	92.3	001:28:12.265 	1.8e-08	1e-99	2.26e-05	8.93e-10	2.948e+16
89.063	92.625	001:28:12.578 	1.8e-08	1e-99	2.26e-05	8.88e-10	2.898e+16
89.375	92.95	001:28:12.890 	1.8e-08	1e-99	2.26e-05	8.8e-10	2.818e+16
89.688	93.275	001:28:13.203 	1.8e-08	1e-99	2.26e-05	8.91e-10	2.928e+16
90.0	93.6	001:28:13.515 	1.8e-08	1e-99	2.26e-05	8.88e-10	2.898e+16
90.313	93.925	001:28:13.828 	1.8e-08	1e-99	2.26e-05	9.01e-10	3.028e+16
90.625	94.25	001:28:14.140 	1.8e-08	1e-99	2.26e-05	8.89e-10	2.908e+16
90.938	94.575	001:28:14.453 	1.7e-08	1e-99	2.26e-05	8.91e-10	2.928e+16
91.25	94.9	001:28:14.765 	1.8e-08	1e-99	2.25e-05	8.8e-10	2.818e+16
91.563	95.225	001:28:15.078 	1.8e-08	1e-99	2.25e-05	8.74e-10	2.758e+16
91.875	95.55	001:28:15.390 	1.8e-08	1e-99	2.25e-05	8.77e-10	2.788e+16
92.188	95.875	001:28:15.703 	1.8e-08	1e-99	2.25e-05	8.78e-10	2.798e+16
92.5	96.2	001:28:16.015 	1.7e-08	1e-99	2.25e-05	8.86e-10	2.878e+16
92.813	96.525	001:28:16.328 	1.7e-08	1e-99	2.25e-05	8.86e-10	2.878e+16
93.125	96.85	001:28:16.640 	1.8e-08	1e-99	2.25e-05	8.93e-10	2.948e+16
93.438	97.175	001:28:16.953 	1.8e-08	1e-99	2.25e-05	8.88e-10	2.898e+16
93.75	97.5	001:28:17.265 	1.8e-08	1e-99	2.25e-05	8.76e-10	2.778e+16
94.063	97.825	001:28:17.578 	1.7e-08	1e-99	2.26e-05	8.88e-10	2.898e+16
94.375	98.15	001:28:17.890 	1.7e-08	1e-99	2.26e-05	8.78e-10	2.798e+16
94.688	98.475	001:28:18.203 	1.8e-08	1e-99	2.26e-05	8.81e-10	2.828e+16
95.0	98.8	001:28:18.515 	1.8e-08	1e-99	2.26e-05	8.92e-10	2.938e+16
95.313	99.125	001:28:18.828 	1.8e-08	1e-99	2.26e-05	8.87e-10	2.888e+16
95.625	99.45	001:28:19.140 	1.8e-08	1e-99	2.26e-05	8.91e-10	2.928e+16
95.938	99.775	001:28:19.453 	1.7e-08	1e-99	2.26e-05	8.83e-10	2.848e+16
96.25	100.1	001:28:19.765 	1.7e-08	1e-99	2.26e-05	8.74e-10	2.758e+16
96.563	100.425	001:28:20.078 	1.7e-08	1e-99	2.26e-05	8.8e-10	2.818e+16
96.875	100.75	001:28:20.390 	1.8e-08	1e-99	2.26e-05	8.79e-10	2.808e+16
97.188	101.075	001:28:20.703 	1.8e-08	1e-99	2.26e-05	8.75e-10	2.768e+16
97.5	101.4	001:28:21.015 	1.7e-08	1e-99	2.26e-05	8.79e-10	2.808e+16
97.813	101.725	001:28:21.328 	1.8e-08	1e-99	2.25e-05	8.75e-10	2.768e+16
98.125	102.05	001:28:21.640 	1.8e-08	1e-99	2.25e-05	8.75e-10	2.768e+16
98.438	102.375	001:28:21.953 	1.8e-08	1e-99	2.25e-05	8.77e-10	2.788e+16
98.75	102.7	001:28:22.265 	1.8e-08	1e-99	2.25e-05	8.69e-10	2.708e+16
99.063	103.025	001:28:22.578 	1.8e-08	1e-99	2.25e-05	8.73e-10	2.748e+16
99.375	103.35	001:28:22.890 	1.7e-08	1e-99	2.25e-05	8.8e-10	2.818e+16
99.688	103.675	001:28:23.203 	1.7e-08	1e-99	2.25e-05	8.69e-10	2.708e+16
100.0	104.0	001:28:23.515 	1.7e-08	1e-99	2.25e-05	8.78e-10	2.798e+16
100.313	104.325	001:28:23.828 	1.7e-08	1e-99	2.25e-05	8.76e-10	2.778e+16
100.625	104.65	001:28:24.140 	1.8e-08	1e-99	2.25e-05	8.69e-10	2.708e+16
100.938	104.975	001:28:24.453 	1.8e-08	1e-99	2.25e-05	8.77e-10	2.788e+16
101.25	105.3	001:28:24.765 	1.8e-08	1e-99	2.26e-05	8.68e-10	2.698e+16
101.563	105.625	001:28:25.078 	1.7e-08	1e-99	2.26e-05	8.67e-10	2.688e+16
101.875	105.95	001:28:25.390 	1.7e-08	1e-99	2.26e-05	8.72e-10	2.738e+16
102.188	106.275	001:28:25.703 	1.7e-08	1e-99	2.26e-05	8.64e-10	2.658e+16
102.5	106.6	001:28:26.015 	1.8e-08	1e-99	2.26e-05	8.78e-10	2.798e+16
102.813	106.925	001:28:26.328 	1.8e-08	1e-99	2.26e-05	8.61e-10	2.628e+16
103.125	107.25	001:28:26.640 	1.7e-08	1e-99	2.26e-05	8.66e-10	2.678e+16
103.438	107.575	001:28:26.953 	1.8e-08	1e-99	2.26e-05	8.56e-10	2.578e+16
103.75	107.9	001:28:27.265 	1.8e-08	1e-99	2.26e-05	8.61e-10	2.628e+16
104.063	108.225	001:28:27.578 	1.8e-08	1e-99	2.25e-05	8.67e-10	2.688e+16
104.375	108.55	001:28:27.890 	1.8e-08	1e-99	2.25e-05	8.8e-10	2.818e+16
104.688	108.875	001:28:28.203 	1.7e-08	1e-99	2.25e-05	8.64e-10	2.658e+16
105.0	109.2	001:28:28.515 	1.7e-08	1e-99	2.25e-05	8.48e-10	2.498e+16
105.313	109.525	001:28:28.828 	1.8e-08	1e-99	2.25e-05	8.47e-10	2.488e+16
105.625	109.85	001:28:29.140 	1.8e-08	1e-99	2.25e-05	8.6e-10	2.618e+16
105.938	110.175	001:28:29.453 	1.8e-08	1e-99	2.25e-05	8.63e-10	2.648e+16
106.25	110.5	001:28:29.765 	1.8e-08	1e-99	2.25e-05	8.62e-10	2.638e+16
106.563	110.825	001:28:30.078 	1.8e-08	1e-99	2.25e-05	8.56e-10	2.578e+16
106.875	111.15	001:28:30.390 	1.8e-08	1e-99	2.25e-05	8.46e-10	2.478e+16
107.188	111.475	001:28:30.703 	1.8e-08	1e-99	2.25e-05	8.67e-10	2.688e+16
107.5	111.8	001:28:31.015 	1.8e-08	1e-99	2.25e-05	8.5e-10	2.518e+16
107.813	112.125	001:28:31.328 	1.7e-08	1e-99	2.26e-05	8.46e-10	2.478e+16
108.125	112.45	001:28:31.640 	1.7e-08	1e-99	2.26e-05	8.59e-10	2.608e+16
108.438	112.775	001:28:31.953 	1.8e-08	1e-99	2.26e-05	8.62e-10	2.638e+16
108.75	113.1	001:28:32.265 	1.8e-08	1e-99	2.26e-05	8.56e-10	2.578e+16
109.063	113.425	001:28:32.578 	1.7e-08	1e-99	2.26e-05	8.62e-10	2.638e+16
109.375	113.75	001:28:32.890 	1.7e-08	1e-99	2.26e-05	8.59e-10	2.608e+16
109.688	114.075	001:28:33.203 	1.8e-08	1e-99	2.26e-05	8.58e-10	2.598e+16
110.0	114.4	001:28:33.515 	1.8e-08	1e-99	2.26e-05	8.51e-10	2.528e+16
110.313	114.725	001:28:33.828 	1.7e-08	1e-99	2.26e-05	8.46e-10	2.478e+16
110.625	115.05	001:28:34.140 	1.8e-08	1e-99	2.25e-05	8.47e-10	2.488e+16
110.938	115.375	001:28:34.453 	1.8e-08	1e-99	2.25e-05	8.46e-10	2.478e+16
111.25	115.7	001:28:34.765 	1.8e-08	1e-99	2.25e-05	8.46e-10	2.478e+16
111.563	116.025	001:28:35.078 	1.8e-08	1e-99	2.25e-05	8.52e-10	2.538e+16
111.875	116.35	001:28:35.390 	1.7e-08	1e-99	2.25e-05	8.53e-10	2.548e+16
112.188	116.675	001:28:35.703 	1.8e-08	1e-99	2.25e-05	8.48e-10	2.498e+16
112.5	117.0	001:28:36.015 	1.7e-08	1e-99	2.25e-05	8.45e-10	2.468e+16
112.813	117.325	001:28:36.328 	1.8e-08	1e-99	2.25e-05	8.57e-10	2.588e+16
113.125	117.65	001:28:36.640 	1.8e-08	1e-99	2.25e-05	8.4e-10	2.418e+16
113.438	117.975	001:28:36.953 	1.7e-08	1e-99	2.25e-05	8.44e-10	2.458e+16
113.75	118.3	001:28:37.265 	1.7e-08	1e-99	2.25e-05	8.27e-10	2.288e+16
114.063	118.625	001:28:37.578 	1.8e-08	1e-99	2.25e-05	8.51e-10	2.528e+16
114.375	118.95	001:28:37.890 	1.8e-08	1e-99	2.25e-05	8.53e-10	2.548e+16
114.688	119.275	001:28:38.203 	1.8e-08	1e-99	2.25e-05	8.37e-10	2.388e+16
115.0	119.6	001:28:38.515 	1.7e-08	1e-99	2.26e-05	8.54e-10	2.558e+16
115.313	119.925	001:28:38.828 	1.7e-08	1e-99	2.26e-05	8.57e-10	2.588e+16
115.625	120.25	001:28:39.140 	1.8e-08	1e-99	2.26e-05	8.52e-10	2.538e+16
115.938	120.575	001:28:39.453 	1.8e-08	1e-99	2.26e-05	8.34e-10	2.358e+16
116.25	120.9	001:28:39.765 	1.8e-08	1e-99	2.26e-05	8.43e-10	2.448e+16
116.563	121.225	001:28:40.078 	1.7e-08	1e-99	2.26e-05	8.44e-10	2.458e+16
116.875	121.55	001:28:40.390 	1.7e-08	1e-99	2.25e-05	8.46e-10	2.478e+16
117.188	121.875	001:28:40.703 	1.8e-08	1e-99	2.25e-05	8.39e-10	2.408e+16
117.5	122.2	001:28:41.015 	1.7e-08	1e-99	2.25e-05	8.45e-10	2.468e+16
117.813	122.525	001:28:41.328 	1.7e-08	1e-99	2.25e-05	8.35e-10	2.368e+16
118.125	122.85	001:28:41.640 	1.7e-08	1e-99	2.25e-05	8.36e-10	2.378e+16
118.438	123.175	001:28:41.953 	1.7e-08	1e-99	2.25e-05	8.39e-10	2.408e+16
118.75	123.5	001:28:42.265 	1.8e-08	1e-99	2.25e-05	8.32e-10	2.338e+16
119.063	123.825	001:28:42.578 	1.8e-08	1e-99	2.25e-05	8.42e-10	2.438e+16
119.375	124.15	001:28:42.890 	1.8e-08	1e-99	2.25e-05	8.26e-10	2.278e+16
119.688	124.475	001:28:43.203 	1.7e-08	1e-99	2.25e-05	8.28e-10	2.298e+16
120.0	124.8	001:28:43.515 	1.7e-08	1e-99	2.25e-05	8.38e-10	2.398e+16
120.313	125.125	001:28:43.828 	1.8e-08	1e-99	2.25e-05	8.34e-10	2.358e+16
120.625	125.45	001:28:44.140 	1.8e-08	1e-99	2.25e-05	8.31e-10	2.328e+16
120.938	125.775	001:28:44.453 	1.8e-08	1e-99	2.25e-05	8.23e-10	2.248e+16
121.25	126.1	001:28:44.765 	1.8e-08	1e-99	2.25e-05	8.3e-10	2.318e+16
121.563	126.425	001:28:45.078 	1.8e-08	1e-99	2.25e-05	8.33e-10	2.348e+16
121.875	126.75	001:28:45.390 	1.7e-08	1e-99	2.25e-05	8.24e-10	2.258e+16
122.188	127.075	001:28:45.703 	1.7e-08	1e-99	2.25e-05	8.33e-10	2.348e+16
122.5	127.4	001:28:46.015 	1.8e-08	1e-99	2.26e-05	8.15e-10	2.168e+16
122.813	127.725	001:28:46.328 	1.8e-08	1e-99	2.26e-05	8.25e-10	2.268e+16
123.125	128.05	001:28:46.640 	1.7e-08	1e-99	2.26e-05	8.19e-10	2.208e+16
123.438	128.375	001:28:46.953 	1.7e-08	1e-99	2.25e-05	8.14e-10	2.158e+16
123.75	128.7	001:28:47.265 	1.8e-08	1e-99	2.25e-05	8.17e-10	2.188e+16
124.063	129.025	001:28:47.578 	1.8e-08	1e-99	2.25e-05	8.19e-10	2.208e+16
124.375	129.35	001:28:47.890 	1.7e-08	1e-99	2.25e-05	8.15e-10	2.168e+16
124.688	129.675	001:28:48.203 	1.7e-08	1e-99	2.25e-05	8.22e-10	2.238e+16
125.0	130.0	001:28:48.515 	1.8e-08	1e-99	2.25e-05	8.24e-10	2.258e+16
125.313	130.325	001:28:48.828 	1.8e-08	1e-99	2.25e-05	8.27e-10	2.288e+16
125.625	130.65	001:28:49.140 	1.7e-08	1e-99	2.25e-05	8.18e-10	2.198e+16
125.938	130.975	001:28:49.453 	1.7e-08	1e-99	2.25e-05	8.26e-10	2.278e+16
126.25	131.3	001:28:49.765 	1.8e-08	1e-99	2.25e-05	8.11e-10	2.128e+16
126.563	131.625	001:28:50.078 	1.8e-08	1e-99	2.25e-05	8.23e-10	2.248e+16
126.875	131.95	001:28:50.390 	1.8e-08	1e-99	2.25e-05	8.11e-10	2.128e+16
127.188	132.275	001:28:50.703 	1.8e-08	1e-99	2.25e-05	8.06e-10	2.078e+16
127.5	132.6	001:28:51.015 	1.8e-08	1e-99	2.25e-05	8.05e-10	2.068e+16
127.813	132.925	001:28:51.328 	1.8e-08	1e-99	2.25e-05	8.12e-10	2.138e+16
128.125	133.25	001:28:51.640 	1.8e-08	1e-99	2.25e-05	8.18e-10	2.198e+16
128.438	133.575	001:28:51.953 	1.8e-08	1e-99	2.25e-05	8.18e-10	2.198e+16
128.75	133.9	001:28:52.265 	1.8e-08	1e-99	2.25e-05	8.12e-10	2.138e+16
129.063	134.225	001:28:52.578 	1.8e-08	1e-99	2.25e-05	8.14e-10	2.158e+16
129.375	134.55	001:28:52.890 	1.8e-08	1e-99	2.25e-05	8.09e-10	2.108e+16
129.688	134.875	001:28:53.203 	1.8e-08	1e-99	2.25e-05	8.08e-10	2.098e+16
130.0	135.2	001:28:53.515 	1.8e-08	1e-99	2.25e-05	8.04e-10	2.058e+16
130.313	135.525	001:28:53.828 	1.7e-08	1e-99	2.26e-05	8.08e-10	2.098e+16
130.625	135.85	001:28:54.140 	1.7e-08	1e-99	2.26e-05	8.18e-10	2.198e+16
130.938	136.175	001:28:54.453 	1.8e-08	1e-99	2.25e-05	8.1e-10	2.118e+16
131.25	136.5	001:28:54.765 	1.8e-08	1e-99	2.25e-05	8.12e-10	2.138e+16
131.563	136.825	001:28:55.078 	1.8e-08	1e-99	2.25e-05	8.11e-10	2.128e+16
131.875	137.15	001:28:55.390 	1.7e-08	1e-99	2.25e-05	7.98e-10	1.998e+16
132.188	137.475	001:28:55.703 	1.7e-08	1e-99	2.25e-05	8.13e-10	2.148e+16
132.5	137.8	001:28:56.015 	1.7e-08	1e-99	2.25e-05	8.12e-10	2.138e+16
132.813	138.125	001:28:56.328 	1.8e-08	1e-99	2.25e-05	8.07e-10	2.088e+16
133.125	138.45	001:28:56.640 	1.8e-08	1e-99	2.25e-05	7.99e-10	2.008e+16
133.438	138.775	001:28:56.953 	1.7e-08	1e-99	2.25e-05	8.05e-10	2.068e+16
133.75	139.1	001:28:57.265 	1.7e-08	1e-99	2.25e-05	8.02e-10	2.038e+16
134.063	139.425	001:28:57.578 	1.8e-08	1e-99	2.25e-05	8.07e-10	2.088e+16
134.375	139.75	001:28:57.890 	1.9e-08	1e-99	2.25e-05	7.87e-10	1.888e+16
134.688	140.075	001:28:58.203 	1.8e-08	1e-99	2.25e-05	7.96e-10	1.978e+16
135.0	140.4	001:28:58.515 	1.7e-08	1e-99	2.24e-05	8e-10	2.018e+16
135.313	140.725	001:28:58.828 	1.8e-08	1e-99	2.25e-05	7.95e-10	1.968e+16
135.625	141.05	001:28:59.140 	1.8e-08	1e-99	2.25e-05	7.93e-10	1.948e+16
135.938	141.375	001:28:59.453 	1.7e-08	1e-99	2.25e-05	7.83e-10	1.848e+16
136.25	141.7	001:28:59.765 	1.7e-08	1e-99	2.25e-05	7.98e-10	1.998e+16
136.563	142.025	001:29:00.078 	1.8e-08	1e-99	2.25e-05	7.9e-10	1.918e+16
136.875	142.35	001:29:00.390 	1.7e-08	1e-99	2.25e-05	7.99e-10	2.008e+16
137.188	142.675	001:29:00.703 	1.8e-08	1e-99	2.25e-05	7.89e-10	1.908e+16
137.5	143.0	001:29:01.015 	1.8e-08	1e-99	2.25e-05	8.04e-10	2.058e+16
137.813	143.325	001:29:01.328 	1.8e-08	1e-99	2.25e-05	7.9e-10	1.918e+16
138.125	143.65	001:29:01.640 	1.7e-08	1e-99	2.25e-05	7.86e-10	1.878e+16
138.438	143.975	001:29:01.953 	1.8e-08	1e-99	2.25e-05	7.87e-10	1.888e+16
138.75	144.3	001:29:02.265 	1.8e-08	1e-99	2.25e-05	7.95e-10	1.968e+16
139.063	144.625	001:29:02.578 	1.8e-08	1e-99	2.25e-05	7.93e-10	1.948e+16
139.375	144.95	001:29:02.890 	1.8e-08	1e-99	2.25e-05	7.93e-10	1.948e+16
139.688	145.275	001:29:03.203 	1.7e-08	1e-99	2.25e-05	7.99e-10	2.008e+16
140.0	145.6	001:29:03.515 	1.8e-08	1e-99	2.25e-05	7.93e-10	1.948e+16
140.313	145.925	001:29:03.828 	1.8e-08	1e-99	2.25e-05	7.87e-10	1.888e+16
140.625	146.25	001:29:04.140 	1.8e-08	1e-99	2.25e-05	7.88e-10	1.898e+16
140.938	146.575	001:29:04.453 	1.7e-08	1e-99	2.24e-05	7.87e-10	1.888e+16
141.25	146.9	001:29:04.765 	1.8e-08	1e-99	2.25e-05	7.87e-10	1.888e+16
141.563	147.225	001:29:05.078 	1.8e-08	1e-99	2.24e-05	7.89e-10	1.908e+16
141.875	147.55	001:29:05.390 	1.8e-08	1e-99	2.24e-05	7.78e-10	1.798e+16
142.188	147.875	001:29:05.703 	1.8e-08	1e-99	2.24e-05	7.8e-10	1.818e+16
142.5	148.2	001:29:06.015 	1.7e-08	1e-99	2.24e-05	7.83e-10	1.848e+16
142.813	148.525	001:29:06.328 	1.8e-08	1e-99	2.24e-05	7.85e-10	1.868e+16
143.125	148.85	001:29:06.640 	1.8e-08	1e-99	2.25e-05	7.88e-10	1.898e+16
143.438	149.175	001:29:06.953 	1.7e-08	1e-99	2.25e-05	7.79e-10	1.808e+16
143.75	149.5	001:29:07.265 	1.8e-08	1e-99	2.25e-05	7.75e-10	1.768e+16
144.063	149.825	001:29:07.578 	1.8e-08	1e-99	2.25e-05	7.87e-10	1.888e+16
144.375	150.15	001:29:07.890 	1.8e-08	1e-99	2.25e-05	7.81e-10	1.828e+16
144.688	150.475	001:29:08.203 	1.7e-08	1e-99	2.25e-05	7.75e-10	1.768e+16
145.0	150.8	001:29:08.515 	1.8e-08	1e-99	2.25e-05	7.86e-10	1.878e+16
145.313	151.125	001:29:08.828 	1.8e-08	1e-99	2.25e-05	7.88e-10	1.898e+16
145.625	151.45	001:29:09.140 	1.7e-08	1e-99	2.25e-05	7.63e-10	1.648e+16
145.938	151.775	001:29:09.453 	1.7e-08	1e-99	2.25e-05	7.85e-10	1.868e+16
146.25	152.1	001:29:09.765 	1.7e-08	1e-99	2.25e-05	7.66e-10	1.678e+16
146.563	152.425	001:29:10.078 	1.8e-08	1e-99	2.25e-05	7.89e-10	1.908e+16
146.875	152.75	001:29:10.390 	1.8e-08	1e-99	2.25e-05	7.83e-10	1.848e+16
147.188	153.075	001:29:10.703 	1.7e-08	1e-99	2.25e-05	7.79e-10	1.808e+16
147.5	153.4	001:29:11.015 	1.7e-08	1e-99	2.25e-05	7.85e-10	1.868e+16
147.813	153.725	001:29:11.328 	1.8e-08	1e-99	2.25e-05	7.74e-10	1.758e+16
148.125	154.05	001:29:11.640 	1.8e-08	1e-99	2.25e-05	7.76e-10	1.778e+16
148.438	154.375	001:29:11.953 	1.7e-08	1e-99	2.25e-05	7.81e-10	1.828e+16
148.75	154.7	001:29:12.265 	1.7e-08	1e-99	2.24e-05	7.76e-10	1.778e+16
149.063	155.025	001:29:12.578 	1.8e-08	1e-99	2.24e-05	7.64e-10	1.658e+16
149.375	155.35	001:29:12.890 	1.8e-08	1e-99	2.24e-05	7.78e-10	1.798e+16
149.688	155.675	001:29:13.203 	1.8e-08	1e-99	2.24e-05	7.7e-10	1.718e+16
150.0	156.0	001:29:13.515 	1.8e-08	1e-99	2.24e-05	7.61e-10	1.628e+16
150.313	156.325	001:29:13.828 	1.8e-08	1e-99	2.24e-05	7.64e-10	1.658e+16
150.625	156.65	001:29:14.140 	1.8e-08	1e-99	2.24e-05	7.69e-10	1.708e+16
150.938	156.975	001:29:14.453 	1.7e-08	1e-99	2.24e-05	7.72e-10	1.738e+16
151.25	157.3	001:29:14.765 	1.7e-08	1e-99	2.24e-05	7.64e-10	1.658e+16
151.563	157.625	001:29:15.078 	1.8e-08	1e-99	2.25e-05	7.76e-10	1.778e+16
151.875	157.95	001:29:15.390 	1.8e-08	1e-99	2.25e-05	7.59e-10	1.608e+16
152.188	158.275	001:29:15.703 	1.8e-08	1e-99	2.25e-05	7.73e-10	1.748e+16
